Address;Title;Description;Rooms;Living Space (sqm);Price;Price_per_SquareMeter
1145 Bière;PERMIS EN FORCE - Nouvelle construction au pied du Jura !;OMNIA Immobilier vous présente !Un projet au bénéfice d'un PERMIS EN FORCE, début des travaux semaine 19 de 2024.Cette spacieuse villa mitoyenne de 5.5 pièces située dans un quartier résidentiel saura vous séduire par ses beaux volumes, ses finitions et sa belle orientation !Elle offre une surface brute de plancher utile d'environ 232m² sur trois niveaux.Compris dans le prix, un couvert pour deux véhicules avec possibilité charge pour véhicule électrique en sus.Vente en quote-part terrain !N'hésitez pas à demander le dossier de vente afin d'en apprendre plus sur cette charmante propriété.Le dossier de vente est téléchargeable directement sur notre site omnia.ch.Pour plus d'informations :Nikola KOVACEVICOMNIA Immobilier Lausannenikola.kovacevic@omnia.ch+41 79 267 69 17;5.5;232.0;1350000.0;5818.9655172413795
Kreuzackerweg 4, 4103 Bottmingen;W2 | 2 .5 Zimmer - Gartenwohnung;"Wohnen in Bottmingen an sonniger HanglageDer elegante und raffinierte Neubau mit 7 attraktiven Eigentumswohnungen lädt an schönster Lage in Bottmingen zu einem neuen Wohngefühl ein. Die Grundrisse sowie das Projekt überzeugten mit seiner modernen &amp; raffinierten Architektur. Dank vielen Grünflächen und privaten Gärten rundum entsteht Luft und Privatsphäre für alle Wohnungen. Hier geniessen Sie ihre persönliche Wohlfühloase voller Licht und wunderschöner Aussicht in Bottmingen.Treten Sie ein in Ihre TraumwohnungWillkommen daheim. Die Wohnungen wurden im Jahr 2022 fertiggestellt und wurden hochwertig ausgebaut. Dank viel Glas und einer optimalen Ausrichtung entstehen lichtdurchflutete Wohnungen. W2 | 2 .5 Zimmer Gartenwohnung Exklusive Gartenwohnung mit privatem Gartenanteil von 239.5 m2Zusätzlich ein Wintergarten mit 13.5 m2Rund 75.5 m2 Wohnfläche Der Innenausbau der 7 Eigentumswohnungen lässt keine Wünsche mehr offen. Hier die Highlights für Sie:Küche Grosszügige und offene KüchenQualitativ hochstehende V-Zug-Geräte ""Made in Switzerland"" und QuookerNasszellenHochwertig ausgestattete Badezimmer mit eigenem Waschturm von V-ZugElegante Armaturen und moderne Waschtische mit geräumigen UnterbaumöbelnBodenbelägeWohn- &amp; Schlafräume mit Langriemen-EichenparkettNasszellen mit Feinsteinzeug-PlattenWeitere AusstattungsmerkmaleSchwellenloser Zugang zu den Aussenräumen dank grossen HebeschiebefensternFussbodenheizung in allen Räumen separat regulierbarWärmeerzeugung erfolgt über eine Luft-Wasser-WärmepumpeAllgemeine Räume und ParkierungAm Kreuzackerweg in Bottmingen profitieren Sie nicht nur in den eigenen vier Wänden von höchstem Komfort. Hier die allgemeinen Details:Altersgerecht und barrierefrei dank Personenaufzug in alle EtagenGeräumige Kellerräume für jede WohnungEigene Autoeinstellhalle im Untergeschoss mit 7 EinstellhallenplätzenVeloabstellplätze und Besucherparkplätze vor dem HausBegeistert von den Wohnungen in Bottmingen?Wir sind gerne persönlich für Sie da, und führen Sie bei einer Besichtigung durch die Eigentumswohnungen. Kontaktieren Sie uns an, um einen Termin zu vereinbaren.Wir freuen uns auf Sie! Stefanie Köppli-Chipperfield | +41 77 533 10 10 | s.koeppli@whimmo.chAllgemeine Hinweise:Die Verkaufspreise der Eigentumswohnungen beziehen sich auf den Ausbau der Einheiten gemäss Baubeschrieb. Die Verkaufspreise der Eigentumswohnungen beinhalten einen Kellerraum im Untergeschoss plus einen Parkplatz in der Einstellhalle.Gebühren und Beiträge an die Gemeinde, öffentliche Werke und ähnliche Organisationen (TV/TT) sind auf der Basis der heutigen Reglemente berechnet. Allfällige Änderungen in den Tarifansätzen bleiben vorbehalten.Die Notariats- und Grundbuchkosten sowie eine allfällige Handänderungssteuer sind separat zu entrichten.Die in dieser Dokumentation gemachten Angaben, Visualisierungen oder die Grundrisse dienen der allgemeinen Information und erfolgen ohne Gewähr. Abweichungen von Ausbauten und Materialien bleiben vorbehalten.Die Autoeinstellhalle wird im Miteigentum erworben. Anlagen und Flächen der Erschliessungszonen und Aussenraumflächen sind im Stockwerkeigentum (STWE) aufgeteilt.";2.5;76.0;990000.0;13026.315789473685
1958 Uvrier;Rez-jardin;Nouvelle promotion à Uvrier de 10 petits immeubles de 3 étages pour un total de 165 appartements allant du studio au 6 pièces dont 30 attiques.Belle situation sur la Rive droite à la Route d'Italie à moins de 500 m du centre commercial de la Coop, du centre scolaire et à 3 min en voiture de la ville de Sion.Avec une architecture contemporaine épurée et une orientation Sud-Ouest pour la plupart des appartements, cette promotion inspire la joie de vivre, d'où son nom « Alegria » !B2-68: Rez-jardinSurface habitable : 88 m2Terrasse : 12 m2Jardin : 49m2Surface de vente : 108 m2Distribution :- 1 Hall d'entrée avec armoire- 1 Chambre avec salle de bain privative avec douche- 1 Chambre- 1 Salle de bain avec baignoire- 1 Cuisine équipée ouverte sur l'espace à manger/salon- 1 Terrasse de 12 m2- 1 Jardin de 49 m2- 1 Cave (C57)PARKING :***Plus de places extérieures disponibles pour cette promotion***9 Places de parc pour moto à CHF 8'000.- en sus1 place de parc intérieure PS 109 (CHF 35'000 en sus et obligatoire)COMMODITÉS :- Centre commercial de la Coop à 150 m- Arrêt de bus à 150 m- Gare CFF à 1 km- Centre scolaire à 1 km- Autoroute à 4,5 km- Centre-ville de Sion à 5 kmDisponible en 2026 !Chez nous la curiosité est un joli défaut ! Alors appelle-nous pour plus d'informations ou une visite !Contact : Cyril 079 464 11 35***Tous les lots disponibles sur www.berra-immobilier.ch***;3.5;108.0;531000.0;4916.666666666667
5646 Abtwil AG;NEUBAU-Projekt - Moderner 4.5-Zimmer-Terrassen- und Gartentraum mit Stil;;4.5;119.0;1170000.0;9831.932773109243
1468 Cheyres;2.5 pièces avec balcon-terrasse;NOUVELLE PROMOTION A CHEYRES!Cet appartement de 2.5 pièces situé au 1er étage de l'immeuble B. Il offre une surface habitable d'environ 53 m2 et est conçu pour offrir un espace de vie confortable et fonctionnel.L'appartement dispose d'un balcon-terrasse de 8 m2, offrant un espace extérieur privé où vous pourrez profiter de l'air frais et des vues sur les environs.Il se compose comme suit:Un hall d'entrée et sur la droite, la partie jour avec un spacieux séjour / salle à manger avec accès à la terrasse qui offre un espace convivial pour se détendre, recevoir des invités et partager des repas en famille. Les grandes fenêtres inondent la pièce de lumière naturelle, créant une atmosphère chaleureuse et agréable.Sur la gauche, une armoire murales dans le couloir menant à la partie nuit qui comprend une chambre à coucher et une grande salle de bains avec WC et arrivée d'eau pour la colonne de lavage.L'immeuble propose également d'autres commodités pour les résidents, telles qu'un parking souterrain sécurisé partagé avec l'immeuble A, des espaces verts communs, une buanderie commune avec colonne de lavage, des caves privées et un local technique.Une place de parc extérieure (10'000 CHF) ainsi qu'une cave complètent ce bien.Cheyres est un charmant village situé dans le canton de Fribourg, en Suisse. Il est situé dans la région de la Broye.Le village est connu pour sa situation idyllique au bord du lac de Neuchâtel, le plus grand lac entièrement suisse. Les rives du lac offrent de magnifiques paysages, avec des plages de sable, des prairies verdoyantes et une vue imprenable sur les montagnes environnantes.Le centre du village est caractérisé par ses maisons traditionnelles en pierre, ses ruelles pittoresques et son atmosphère paisible. On peut y trouver une petite église historique et quelques bâtiments anciens qui témoignent de l'histoire de la région.Cheyres est également réputée pour sa réserve naturelle, la Réserve naturelle de la Grande Cariçaie, qui se trouve à proximité. Cette réserve est l'une des plus grandes zones humides de Suisse et abrite une grande diversité d'espèces végétales et animales. Les amateurs de nature apprécieront les sentiers de randonnée et les observatoires qui permettent d'admirer la faune et la flore de la région.En plus de sa beauté naturelle, Cheyres propose diverses activités nautiques sur le lac de Neuchâtel, telles que la navigation, la pêche et les sports nautiques. Le village accueille également des événements culturels et festifs tout au long de l'année, tels que des festivals de musique, des expositions d'art et des marchés artisanaux.En résumé, Cheyres est un village paisible et pittoresque, offrant une parfaite combinaison entre nature préservée, patrimoine historique et activités de loisirs en plein air.Le village dispose de quelques commerces de proximité tels que des épiceries, des boulangerie, des petits magasins où vous pouvez acheter des produits de première nécessité ainsi que des restaurants et cafés.Le village se trouve à 17 minutes en voiture d'Yverdon-les-Bains et de Payerne. L'entrée de l'autoroute A1 en direction de Lausanne/Genève et berne se situe à 10 minutes en voiture de l'immeuble.L'entier du cycle enfantine et primaire (soit 2 ans d'école enfantine et 6 ans d'école primaire) se déroule dans les villages de Cheyres et Châbles. Les trajets s'effectuent en bus TPF.Le Cycle d'orientation (CO) se trouve à Estavayer-le-Lac, la ligne CFF S30 qui relient Cheyres et Estavayer-le-Lac sera le moyen de transport utilisé.Prix de l'appartement : 405'000 CHFPrix de la place de parc : 10'000 CHFPrix de vente : 415'000 CHFFrais de notaire réduits car uniquement sur la quote-part terrain !Livraison prévue printemps 2025VISITES SUR DEMANDE : ALEXANDRA JEREZ 079 945 43 90 TANIA LEITE 076 577 34 32;2.5;54.0;405000.0;7500.0
Via San Gottardo, 6742 Pollegio;DUE VILLETTE UNIFAMILIARI A POLLEGIO;;5.5;168.0;790000.0;4702.380952380952
1926 Fully;Disponible dans les 6 mois après choix des finitions;Promotion MINERGIE de 13 villas mitoyennes de luxe de 5,5 et 6,5 pièces ainsi qu'une villa individuelle de 7,5 pièces sur le coteau de Branson à Fully offrant une luminosité et une efficience énergétique maximale. POINTS FORTS :- MINERGIE- Finitions Haut-Standing- PAC indépendante pour chaque villa- Domotique possible- Esthétique générale hors du commun- Excellente situation sur le coteau de Branson à Fully- Panneaux solaires photovoltaïques et thermiques- Possibilité d'installation de batteries de charges indépendantes- Récupération et filtration des eaux de pluie- Aspirateur centralisé- Orientation Sud-Ouest- Vitres anti-UV- Finitions au gré de preneurDéclinées en 3 typologies chaque villa vous offre un jardin, 2 terrasses privatives (dont une couverte), un balcon, un local technique/buanderie, un espace atelier/salle de jeux ou chambre avec salle de bain, et un garage couvert pour deux voitures.La villa jumelée A12 d'une surface de 173 m2 avec jardin privatif de 116.62 m2 se compose de la manière suivante :Rez :- Couvert à voiture de 44.88 m2- Hall d'entrée de 8.39 m2- Salle de jeux de 17 m2 avec salle de bain privative : Douche, WC et lavabo- Local technique de 15.23 m2- Cage d'escalier1er étage :- Hall d'entrée de 13.23 m2 avec penderie - Terrasse/Patio orienté Nord/Ouest de 29.63 m2- Cage d'escalier- WC visiteur avec lavabo- Cuisine équipée ouverte sur séjour (avec belle hauteur) pour un total de 47.24 m2- Accès direct terrasse orientée plein Sud de 45.23 m22ème étage :- Cage d'escalier- Dégagement de 6.95 m2- 3 chambres :- Une chambre Nord de 14.64 m2 avec balcon de 2.52 m2- Une 2ème Nord de 13.82 m2- Une 3ème de 17.21 m2 avec balcon de 5.25 m2Couvert pour 2 voitures au prix de 50'000 CHF en sus obligatoirePARKING : (Possibilité en plus des places obligatoires)- Place de parc couverte : CHF 25'000.-/unité- Place de parc non-couverte : CHF 18'000.-/unitéCOMMODITÉS :- Bus 311 à 2 min à pied - Centre de Fully à 1,7 km- Accès autoroute à 2,9 kmChez nous la curiosité est un joli défaut alors appelez-nous directement pour plus d'informations ou une visite sur place !!Cyril 079 464 11 35Tous les lots disponibles dans la liste !!;5.5;213.0;1260000.0;5915.492957746479
Kirchhaldenstrasse 31, 5222 Umiken;5.5-Zimmer-Wohnung, Terrassenwohnung A6;;5.5;134.0;1555000.0;11604.477611940298
1958 Uvrier;2,5 pces , 3,5 pces et 4,5 pces encore disponibles !;Nouvelle promotion à Uvrier de 10 petits immeubles de 3 étages pour un total de 165 appartements allant du studio au 6 pièces dont 30 attiques.Belle situation sur la Rive droite à la Route d'Italie à moins de 500 m du centre commercial de la Coop, du centre scolaire et à 3 min en voiture de la ville de Sion.Avec une architecture contemporaine épurée et une orientation Sud-Ouest pour la plupart des appartements, cette promotion inspire la joie de vivre, d'où son nom « Alegria » !B1-56: Studio de 2,5 pièces en rez-de-jardinSurface habitable : 63 m2Terrasse : 10 m2Jardin : 40 m2Surface de vente : 80 m2Distribution :- Hall d'entrée avec penderie- Cuisine équipée ouverte sur pièce principale de 30 m2 - Salle de bain avec baignoire, WC, lavabo et emplacement colonne de lavage- Chambre parentale de 20 m2PARKING :1 Place de parc intérieure PS76 à CHF 35'000.- en sus obligatoireCOMMODITÉS :- Centre commercial de la Coop à 150 m- Arrêt de bus à 150 m- Gare CFF à 1 km- Centre scolaire à 1 km- Autoroute à 4,5 km- Centre-ville de Sion à 5 kmDisponible en 2024 !Chez nous la curiosité est un joli défaut ! Alors appelle-nous pour plus d'informations ou une visite !Contact : Cyril 079 464 11 35***Tous les lots disponibles sur www.berra-immobilier.ch***;2.5;80.0;425000.0;5312.5
1957 Ardon;Attique, petite ppe unique;Vente sur plansSituation ensoleillée dans la plaine d'ArdonProjet de 3 petits bâtiments en ppe dans un quartier résidentiel calme, similaire par leur matière, leur couleur, leur forme, créant ainsi une unité et une identité d'ensemble. Il se démarque par ces bow windows, sortent de cabanes suspendues en porte-à-faux des façades et qui lui donne cette aspect unique et si particulier.12 appartements du 2.5p au 4.5p réparti sur 2 niveaux seulement, rez-de jardin et attiques.Très jolie situation et construction de qualité supérieureLes orientations et emplacements donnent coeur à de grandes surfaces extérieures, permettant ainsi de conserver une végétation agréable.La faible hauteur souhaitée des bâtiments s'intègre parfaitement avec les villas aux alentours, ce qui permet d'obtenir une proportion à l'échelle du quartier.Commodités : - écoles : 50 m- gare CFF : 1 km- arrêt de bus : 400 m- magasin : 200 m- entrée-sortie autoroute : 4 kmEn bref :- orientation Sud/Sud-Ouest - tous les appartement jouissent de grands espaces extérieurs, terrasses-jardin ou de balcons dégagés- grand volume-hauteur sous plafond pour les attiques- grand jardin pour les rez- toutes les terrasse-balcons sont en partie couverts- suites parentales, îlots de cuisine, réduit-buanderie selon les lots- construction traditionnelle dans les règles de l'art- triple vitrage- baies coulissantes à levage- stores électriques parties jour- chauffage au sol par PAC- emplacement de colonne de lavage dans chaque appartement, pas de buanderie commune- places extérieures et couvertes en sus du prix de vente- possibilité de mettre une borne recharge pour voiture électrique (tube en attente)- cave privative incluse- modifications possibles sur demande- place de jeux- finitions à choixDistribution des espaces, liste des lots disponibles et plans via dossier sur demande. Pour plus d'informations, nous sommes à votre disposition par téléphone et sur rendez-vous en personne.*** TOUS NOS BIENS EN VENTE SUR WWW.BERRA-IMMOBILIER.CH;4.5;120.0;635000.0;5291.666666666667
