Address,Title,Description,Rooms,Living Space (sqm),Price,Canton,Nearest Station Distance (m),city_center,garden,terrace,view,luxus,condition,Predicted Price
6925 Gentilino,Ampia dimora storica a Collina d'Oro,"Nella splendida cornice di Collina d'Oro, nel nucleo di Gentilino, proponiamo la vendita di una casa unifamiliare.Collina d'oro è una zona di assoluto prestigio, riservata ma al contempo molto ben collegata alla città di Lugano e alle altre località del Ticino grazie alla vicinanza delle principali reti autostradali.L'area è molto tranquilla, circondata dal verde e vicino a tutti i servizi essenziali.Ci troviamo inoltre nelle vicinanze della scuola TASIS, la soluzione sarebbe ideale dunque per famiglie i cui figli studiano presso questo prestigioso istituto.La casa, disposta su 2 livelli, è così suddivisa:- Piano Terra: 2 saloni con camino, studio con camino, grande cucina abitabile, camera da letto con bagno ensuite e guardaroba, bagno ospiti ed accesso alla lavanderia/locale tecnico.- Primo Piano: 3 camere da letto di cui una con bagno en suite ed ulteriore bagno.All'esterno troviamo un'ampia corte ben curata su 2 livelli con una terrazza ed una zona pranzo coperta. Riscaldamento a gas e con impianto fotovoltaico, infissi interni nuovi. Ristrutturata completamente nel 2018, impianti inclusi (idraulico, riscaldamento ed elettrico)",3.0,400,Price on request,Ticino,2282.0,True,False,True,False,False,old,1901936.0
"Via Ruggì 1, 6963 Lugano",Fermata 21 | TI,"In un connubio intelligente di modernità e comfort Residenza Fermata 21 offre la tranquillità dell'ambiente di campagna ma con i servizi della città.Realizzata con materie prime naturali a basso impatto ambientale ma di elevato pregio estetico, Residenza Fermata 21 è un bell'esempio di benessere abitativo.L'elegante appartamento qui proposto si situa al pianterreno ed è d'angolo. Ambienti ampi e luminosi e colori neutri lo caratterizzano. Dotato di ingresso, cucina, salone con uscita sul terrazzo ed il giardino privato, tre camere da letto, due bagni e toilette ospiti è la soluzione ideale per una famiglia.Esso viene venduto con cantina privata e due posti auto in autorimessa a CHF 60'000.?l'uno.",2.5,240,Price on request,Ticino,5587.0,False,True,True,False,False,old,1670115.2
6900 Lugano,Prestigiosa villa vista lago con piscina,"Montagnola, nel comune di Collina d'Oro, è una delle zone residenziali più pregiate e ricercate del Luganese, per la sua tranquillità, per la bellezza del paesaggio e per la sua vicinanza a Lugano, raggiungibile in soli 10 minuti d'auto. Montagnola è nota anche per ospitare la famosa scuola americana TASIS e per essere stata per molti anni la residenza dello scrittore e premio Nobel Hermann Hesse. La sua casa ospita ora un museo tra i più apprezzati della regione.La villa si trova in una zona residenziale e gode di un'ottima privacy e tranquillità. Dalla proprietà si beneficia di una stupenda vista sul golfo di Agno e sulle montagne circostanti. La casa si sviluppa su due livelli, un piano terreno ed un piano seminterrato. Nel giardino di ca. 2'000 m2 vi è una grande piscina di 90 m² con la propria pool house. La proprietà dispone di indici edificatori non ancora sfruttati, che permettono un importante ampliamento della villa. PIAN TERRENO:Zona giorno:ampio atrio dentrataguardaroba e servizio ospiti;sala ospiti;grande zona pranzo con un lucernario apribile elettricamente;vasta zona soggiorno con camino e vetrate panoramiche, con accesso al giardino;grande cucina con accesso al giardinoZona notte:3 camere da lettobagno con vasca;bagno con doccia.Zona notte padronale:atrio con guardaroba;ampia camera da letto con un salottino annesso;grande sala da bagno con vasca e doccia. PIANO SEMINTERRATOlocale guardaroba;locale hobby;dispensa;cantina vini;grande lavanderia;ampio locale disponibile con servizio.Zona fitness:bagno turco;doccia;spogliatoio;servizio;grande palestra con idromassaggio;locali tecnici. POOL HOUSEzona pranzo;cucina;spogliatoio;bagno con doccia;servizio;locale tecnico;deposito. La proprietà dispone di un garage con 2 posti auto e di un ampio piazzale.",3.0,880,Price on request,Ticino,2501.0,False,True,False,True,True,old,1455005.9
"Zona vecchio Areodromo, 6612 Ascona",ASCONA - Elegante und moderne Villa mit Garten und Schwimmbad,"In der malerischen Umgebung von Ascona präsentiert sich diese schöne, moderne Villa mit Garten und grossem Schwimmbad als eine Oase des Komforts. Gelegen in einer privilegierten Gegend, umgeben von viel Natur, bietet die Liegenschaft eine Atmosphäre der Ruhe und Entspannung und garantiert Privatsphäre und einen exklusiven Lebensstil. Die Innenräume zeichnen sich durch eine moderne, hochwertige Ausstattung mit sorgfältigen Details aus, die den Fokus auf Design und Komfort widerspiegeln. Die Residenz, die sich sowohl als Hauptwohnsitz als auch als Ferienhaus eignet (Zweitwohnsitz möglich), bietet eine grosszügige und funktionale Wohnfläche auf zwei Etagen, die durch ein teilweise bewohnbares Untergeschoss ergänzt wird.Der Eingang im Erdgeschoss führt die Gäste in ein elegantes und geräumiges Wohnzimmer, mit romantischem Kamin, der eine gemütliche und raffinierte Atmosphäre schafft. Die grosszügige, moderne und helle Küche ist mit modernsten Geräten ausgestattet und ermöglicht einen geräumigen Essbereich. Für Helligkeit sorgen die Schiebefenster, die sich zum Garten hin öffnen. Ein Gäste-WC vervollständigt die Etage.Eine moderne Wendeltreppe führt in den Schlafbereich, wo sich drei elegante Schlafzimmer und zwei moderne, renovierte Bäder befinden, eines mit Dusche und das andere mit Badewanne, sowie ein grosszügiges Hauptschlafzimmer, das sich durch sein elegantes Bad en-suite und seine private Terrasse mit Blick auf die umliegende Landschaft auszeichnet.Der Aussenbereich, der vom Wohnzimmer oder der Küche aus zugänglich ist, zeichnet sich durch einen gepflegten mediterranen Garten und ein herrliches Schwimmbad aus. Gleich daneben laden der Loungebereich und der Liegebereich zum Entspannen ein. Der Seitenteil mit Feinsteinzeugfliesen und Steintisch ist der ideale Ort für gemeinsame Abendessen im Freien an schönen Sommertagen.Im Untergeschoss befinden sich weitere Wohnräume, nämlich ein Gästezimmer mit Bad/Dusche und ein Büro, das als Atelier oder Hobbyraum genutzt werden kann. Auf dieser Etage sind auch der Keller, der Technikraum, die Waschküche sowie ein zweiter separater Eingang mit Zugang zum Parkplatz untergebracht. Zwei überdachte Aussenstellplätze und zwei weitere Parkplätze auf dem Hof vervollständigen diese prestigeträchtige Residenz.Highlights: • Ruhige und exklusive Lage • High standing • Modernes Design • 2 Wohnräume im Untergeschoss • Schwimmbad • Garten und überdachte Terrassen • Lounge-Bereich • Alarmanlage • Zweitwohnsitz möglich",2.5,320,Price on request,Ticino,1684.0,False,True,True,True,True,renovated,1741431.4
"Via San Gottardo, 6900 Lugano",LUGANO | ESCLUSIVO ATTICO CON VISTA PANORAMICA SUL GOLFO E SULLA CITTÀ,"LUGANO | ESCLUSIVO ATTICO CON VISTA PANORAMICA SUL GOLFO E SULLA CITTÀL'attico si trova in zona centrale a Lugano in posizione strategica dominante e riservata, il cui orientamento a Sud garantisce un'ottima esposizione solare durante tutto il giorno.La terrazza insonorizzata grazie alle barriere foniche di cristallo, allacciata completamente ad acqua e luce, gode di uno sguardo panoramico di oltre 180 gradi sul lago, sulle montagne circostanti e sulla città. L'attico, completamente ristrutturato nel 2023, situato al sesto piano di uno stabile di 24 unità, di 2.5 locali di circa 220 m2 è così composto:ZONA GIORNO • ingresso di 14 m2 con parete con porte a scomparsa per guardaroba e bagno ospiti • luminoso e ampio salone di quasi 70 m2 con affaccio sulla terrazza a pianta circolare, ideale per momenti di relax e convivialità • cucina a vista super accessoriata, artigianale Made in Italy • ampio locale lavanderia con angolo colonna lava-asciuga e dispensa ZONA NOTTE | ALA DESTRA • ampio armadio a muro • 2 camere da letto servite da un bagno con doccia | bidè | finestra ZONA NOTTE | ALA SINISTRA • camera padronale, rifugio tranquillo e riposante con cabina armadio e bagno en suite | vasca | bidet In aggiunta, l'appartamento offre la possibilità di acquistare 2 posteggi in autorimessa per CHF 75'000 cad., oltre ad una cantina al piano autorimessa.COMPLETANO LA PROPRIETÀImpianto di aria condizionataRiscaldamento a pavimento con griglie perimetrali Impianto di raffrescamentoEsposizione a SudDESTINAZIONE D'USORESIDENZIALE PRIMARIA/SECONDARIA O COMMERCIALERIFINITURE ALTO STANDINGParquet rovere naturale Rivestimenti bagni in pietraRivestimento soffitto zona giorno materiale di pregioCONTATTACI E PIANIFICA UNA VISITA",2.5,0,Price on request,Ticino,3838.0,True,False,True,True,True,renovated,729651.5
"Via Miralago 2, 6963 Pregassona",PREGASSONA - VENDESI LUMINOSA CASA UNIFAMILIARE,,2.5,150,Price on request,Ticino,4419.0,False,False,False,False,False,old,1277813.9
6467 Schattdorf,PRAKTISCH MIT GROSSEM BALKON UND AUSBLICK,"Diese elegante 2.5-Zimmer-Etagenwohnung bietet alles, was man sich wünscht. Die Wenge-Parkettböden in den Schlafzimmern verleihen dem Raum ein modernes Ambiente, während die Keramikplatten im Wohn-Essbereich für eine gemütliche Atmosphäre sorgen. Das elegante Badezimmer mit Regendusche und das geräumige Ankleidezimmer mit Einbauschrank bieten zusätzlichen Komfort. Das Büro oder Kinderzimmer mit direktem Zugang zur Terrasse ermöglicht ein angenehmes Arbeiten oder Spielen im Freien. Ein Carport und ein Parkplatz sind verfügbar. Die ruhige Lage und die gute Verkehrsanbindung machen diese Immobilie perfekt für Familien oder Berufstätige.Dieses BETTERHOMES-Angebot zeichnet sich durch folgende Vorteile aus:- Wenge-Parkett in den Schlafzimmern neu im 2016- Keramikplatten im Wohn-Essbereich- elegantes Badezimmer mit Regendusche- Ankleidezimmer mit geräumigen Einbauschrank- Büro oder Kinderzimmer mit direktem Zugang zum Balkon- gedeckter Balkon 15 m² mit Blick ins Grüne- zzgl. Carport CHF 25000.-- ein Aussenparkplatz im Kaufpreis inklusive- ruhige Lage mit sehr guter Anbindung- und, und, und ...Interessiert? Kontaktieren Sie uns für eine unverbindliche Besichtigung – auch Online-Besichtigung möglich!Nichts Passendes gefunden? Über 2'300 weitere Angebote unter: www.betterhomes.ch - der Immobilienfairmittler®Selber eine Immobilie zu vermarkten?Profitieren Sie von unserem Know-how: https://www.betterhomes.ch/de/profitierenSie möchten eine Immobilie schätzen lassen?Erfahren Sie jetzt ihren Wert über unsere Gratis-Schätzung, sofort und unverbindlich!https://www.betterhomes.ch/de/knowledge/estimationMehr DetailsLage: ruhig, im grünen und doch zentral Zustand: sehr gepflegtBäder / Nasszellen: 2 (1 x Badewanne / Lavabo / WC, 1 x Lavabo / WC)Öffentliche Verkehrsmittel: Bushaltestelle Grund, 300 mSchulen: Kindergarten / Primarschule / Sekundarschule, 800 mGeschäfte: Coop, 300 m / Migros, 850 m",2.5,0,Price on request,Uri,5461.0,True,False,True,True,False,old,777761.2
6490 Andermatt,EXTRAVAGANT MIT EINEM HAUCH VON LUXUS,"Diese wunderschöne Ferienwohnung in Andermatt ist perfekt für alle, die eine exklusive Auszeit in den Bergen suchen. Die grosszügige 1.5-Zimmer-Wohnung bietet eine hochwertige Möblierung, einen herrlichen Blick in den Garten von der eigenen Terrasse aus und eine moderne, halboffene Küche. Der geräumige Wohnbereich mit Schlafsofa und das elegante Badezimmer mit Regendusche sorgen für maximalen Komfort. Mit Einbaugarderobe, praktischer Sitzbank und ausreichend Stauraum ist auch für genügend Platz gesorgt. Die Wohnung verfügt zudem über eine Waschmaschine und einen Trockner im Reduit. Durch ein flexibles Vermietungsprogramm ist eine attraktive Rendite garantiert.Dieses BETTERHOMES-Angebot zeichnet sich durch folgende Vorteile aus:- Echtholzparkett in exklusiver verlegeart- perfekter, grosszügiger Schnitt der Wohnung, inklusive hochwertiger Möblierung- eigene Terrasse 10 m² mit Blick in den Garten- halboffene, moderne Küche mit vielen Extras zum Wohn-Essbereich hin- geräumiger Wohn-Essbereich mit Schlafsofa- elegantes Badezimmer mit Regendusche- Einbaugarderobe und praktische Sitzbank im Flur- Einbauschränke mit viel Stauraum im Schlafzimmer- Waschmaschine und Trockner im Reduit, in der Wohnung- ein flexibles Vermietungsprogramm garantiert eine attraktive Rendite- und, und, und ...Interessiert? Kontaktieren Sie uns für eine unverbindliche Besichtigung – auch Online-Besichtigung möglich!Nichts Passendes gefunden? Über 2'300 weitere Angebote unter: www.betterhomes.ch - der Immobilienfairmittler®Selber eine Immobilie zu vermarkten?Profitieren Sie von unserem Know-how: https://www.betterhomes.ch/de/profitierenSie möchten eine Immobilie schätzen lassen?Erfahren Sie jetzt ihren Wert über unsere Gratis-Schätzung, sofort und unverbindlich!https://www.betterhomes.ch/de/knowledge/estimationMehr DetailsLage: sehr zentralZustand: neuwertig, sehr gepflegtBäder / Nasszellen: 1 (1 x Dusche / Lavabo / WC)Heizsystem: Wärmepumpe / Bodenheizung Öffentliche Verkehrsmittel: Bahnhof Andermatt, 200 m Schulen: Kindergarten / Primarschule / Oberstufe, 800 mGeschäfte: Coop, 1 km",1.5,22,Price on request,Uri,6948.0,False,True,True,True,True,old,1120910.8
"Höhenweg 14, 6454 Flüelen",2.5 Zimmerwohnung mit Seesicht und Umschwung,,2.5,220,Price on request,Uri,1553.0,False,False,False,True,False,old,1643078.4
6462 Seedorf UR,2.5-Zimmer-Einfamilienhaus,,2.5,250,Price on request,Uri,6468.0,False,False,False,False,False,old,1686731.1
"-, 6476 Intschi",EFH in der Natur - Zweitwohnsitz möglich!,,2.5,180,Price on request,Uri,8972.0,False,False,False,False,False,old,1380286.9
